# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.06091906,-1.38021275,4.18182757,15.54901347,11.16355696
300.00000000,0.06088317,-1.38055454,4.18148579,15.54443252,11.16294366
300.00000000,0.06084139,-1.38091849,4.18112183,15.53909797,11.16162656
300.00000000,0.06081749,-1.38118760,4.18085272,15.53604607,11.16146786
300.00000000,0.06079239,-1.38146183,4.18057850,15.53283919,11.16081103
300.00000000,0.06076654,-1.38174142,4.18029890,15.52953720,11.15980892
300.00000000,0.06074053,-1.38202496,4.18001537,15.52621313,11.15834950
300.00000000,0.06071477,-1.38231034,4.17972999,15.52292045,11.15647216
300.00000000,0.06069431,-1.38257058,4.17946974,15.52030470,11.15464229
300.00000000,0.06069600,-1.38271808,4.17932224,15.52052027,11.15464707
300.00000000,0.06067457,-1.38298438,4.17905594,15.51778077,11.15323139
300.00000000,0.06066072,-1.38321453,4.17882579,15.51600932,11.15314276
300.00000000,0.06063653,-1.38350088,4.17853944,15.51291453,11.15212479
300.00000000,0.06059441,-1.38388006,4.17816026,15.50752653,11.14950272
300.00000000,0.06053389,-1.38435019,4.17769013,15.49978061,11.14537376
300.00000000,0.06045665,-1.38489928,4.17714104,15.48988868,11.13945294
300.00000000,0.06038189,-1.38542927,4.17661105,15.48030816,11.13359968
