# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.00706101,-1.68872626,3.72338063,4.55663687,2.95917357
300.00000000,0.00720551,-1.69401345,3.71809345,4.60302490,2.99054222
300.00000000,0.00735235,-1.69926646,3.71284043,4.64969157,3.02221255
300.00000000,0.00750141,-1.70448291,3.70762398,4.69658776,3.05420961
300.00000000,0.00765254,-1.70966044,3.70244645,4.74366188,3.08637888
300.00000000,0.00780558,-1.71479672,3.69731018,4.79086007,3.11864617
300.00000000,0.00796036,-1.71988949,3.69221740,4.83812631,3.15097370
300.00000000,0.00811669,-1.72493659,3.68717030,4.88540260,3.18332220
300.00000000,0.00827437,-1.72993591,3.68217098,4.93262916,3.21565106
300.00000000,0.00843320,-1.73488547,3.67722142,4.97974465,3.24792641
300.00000000,0.00859294,-1.73978339,3.67232351,5.02668637,3.28011554
300.00000000,0.00875336,-1.74462792,3.66747898,5.07339054,3.31215545
300.00000000,0.00891421,-1.74941744,3.66268945,5.11979259,3.34400150
300.00000000,0.00907523,-1.75415051,3.65795638,5.16582739,3.37563566
300.00000000,0.00923617,-1.75882582,3.65328107,5.21142954,3.40709684
300.00000000,0.00939673,-1.76344224,3.64866465,5.25653364,3.43850046
300.00000000,0.00955665,-1.76799881,3.64410808,5.30107454,3.46959653
300.00000000,0.00971564,-1.77249476,3.63961213,5.34498753,3.50027132
300.00000000,0.00987340,-1.77692953,3.63517736,5.38820859,3.53047950
300.00000000,0.01002965,-1.78130273,3.63080417,5.43067452,3.56017276
300.00000000,0.01018407,-1.78561418,3.62649271,5.47232315,3.58930936
300.00000000,0.01033639,-1.78986393,3.62224296,5.51309354,3.61792387
300.00000000,0.01048629,-1.79405220,3.61805469,5.55292607,3.64588862
300.00000000,0.01063348,-1.79817946,3.61392743,5.59176265,3.67316036
300.00000000,0.01077767,-1.80224635,3.60986054,5.62954687,3.69969689
300.00000000,0.01091856,-1.80625373,3.60585316,5.66622419,3.72545722
300.00000000,0.01105588,-1.81020267,3.60190422,5.70174204,3.75043824
300.00000000,0.01118933,-1.81409441,3.59801248,5.73605006,3.77460253
300.00000000,0.01131864,-1.81793041,3.59417649,5.76910018,3.79789002
300.00000000,0.01144355,-1.82171226,3.59039463,5.80084688,3.82026297
300.00000000,0.01156381,-1.82544176,3.58666513,5.83124727,3.84167437
300.00000000,0.01167917,-1.82912083,3.58298606,5.86026128,3.86209293
300.00000000,0.01178940,-1.83275155,3.57935534,5.88785183,3.88148952
300.00000000,0.01189429,-1.83633609,3.57577080,5.91398493,3.89983727
300.00000000,0.01199363,-1.83987676,3.57223013,5.93862987,3.91711165
300.00000000,0.01208723,-1.84337594,3.56873095,5.96175930,3.93329060
300.00000000,0.01217494,-1.84683608,3.56527081,5.98334937,3.94835463
300.00000000,0.01225659,-1.85025969,3.56184720,6.00337981,3.96228687
300.00000000,0.01233206,-1.85364929,3.55845760,6.02183401,3.97507318
300.00000000,0.01240123,-1.85700744,3.55509945,6.03869909,3.98670214
300.00000000,0.01246402,-1.86033668,3.55177022,6.05396592,3.99716512
300.00000000,0.01252034,-1.86363952,3.54846737,6.06762918,4.00645631
300.00000000,0.01257015,-1.86691845,3.54518844,6.07968730,4.01474988
300.00000000,0.01261342,-1.87017589,3.54193101,6.09014253,4.02189398
300.00000000,0.01265014,-1.87341418,3.53869271,6.09900083,4.02785946
300.00000000,0.01268032,-1.87663558,3.53547131,6.10627190,4.03265140
